transaction_datetime,client_id,product_quantity,transaction_id,store_id,product_id
2018-12-23 09:17:28,20591,1.0,1913427,29373,81
2018-12-24 15:26:51,3909,1.0,2007857,29373,81
2018-12-26 11:18:08,5882,1.0,2113856,29373,81
2019-01-22 09:16:17,20422,1.0,3785865,29373,81
2019-01-30 09:31:03,253012,1.0,4319773,29373,81
2019-02-10 14:44:54,421,1.0,5123636,29373,81
2019-02-13 14:25:40,388586,1.0,5338544,29373,81
2019-01-02 18:31:46,1374,1.0,2598683,29373,157
2019-01-10 16:28:40,78664,2.0,3046932,29373,157
2019-01-24 16:39:55,78664,2.0,3961496,29373,157
2019-01-23 16:51:11,7059,1.0,3895915,29373,148
2019-03-17 07:41:57,395607,1.0,7903475,29373,148
2018-12-18 10:30:21,9239,4.0,1611433,29373,14
2019-01-24 02:27:35,9239,1.0,3903958,29373,14
2019-02-21 10:12:48,275,1.0,5924454,29373,111
2019-02-25 06:56:11,684,1.0,6212356,29373,111
2019-03-04 08:29:47,684,1.0,6815010,29373,111
2018-12-15 12:25:02,5701,1.0,1445439,29373,179
2019-02-12 14:46:50,8668,1.0,5267721,29373,179
2018-12-18 08:47:29,279520,1.0,1601754,29373,128
2018-12-22 10:11:58,285276,1.0,1860663,29373,128
2018-12-31 10:44:57,279520,1.0,2496348,29373,128
2018-12-31 11:33:16,36920,1.0,2503280,29373,128
2018-12-13 11:32:35,207078,1.0,1311431,29373,48
2018-12-22 07:59:38,5999,1.0,1847646,29373,48
2018-12-26 18:40:01,324274,1.0,2150566,29373,48
2019-01-22 17:27:43,421,1.0,3832496,29373,48
2019-01-27 17:23:58,207078,1.0,4158555,29373,48
2019-03-14 10:00:35,7429,1.0,7672030,29373,48
2018-12-17 10:12:01,257609,6.0,1549144,29373,57
2019-01-08 16:03:08,10166,1.0,2923400,29373,57
2019-02-21 11:09:52,46,2.0,5930071,29373,57
2018-11-23 10:07:11,3721,1.0,80612,29373,148
2018-11-22 11:18:27,233053,2.0,24413,29373,292
2018-12-14 08:48:45,233053,2.0,1359685,29373,292
2019-01-11 10:09:49,233053,2.0,3075535,29373,292
2019-02-04 09:14:03,233053,2.0,4659075,29373,292
2019-01-05 12:08:30,14431,1.0,2732356,29373,73
2019-01-09 15:50:30,5470,3.0,2981179,29373,73
2019-02-25 14:33:22,229448,2.0,6263540,29373,73
2019-01-22 13:57:27,32568,2.0,3810570,29373,73
2018-12-12 15:10:50,326,1.0,1269607,29373,119
2018-12-22 15:13:29,224113,1.0,1887203,29373,119
2019-02-03 12:24:53,224113,1.0,4613008,29373,119
2019-02-11 05:36:07,256,1.0,5142340,29373,119
2019-02-12 13:12:44,256,1.0,5256472,29373,119
2019-02-25 10:28:21,10315,2.0,6237818,29373,119
2019-02-01 10:42:16,309948,1.0,4465178,29373,69
2019-03-07 06:14:43,309948,2.0,7066418,29373,69
2019-03-13 10:40:32,168631,4.0,7597881,29373,69
2018-11-28 15:17:55,23801,1.0,411380,29373,308
2019-03-01 11:24:58,1374,1.0,6580528,29373,308
2019-01-16 13:44:08,52981,1.0,3416218,29373,157
2019-02-06 10:33:15,387223,1.0,4805862,29373,157
2019-02-07 09:22:20,309948,1.0,4870557,29373,157
2019-03-04 13:57:31,342507,1.0,6850533,29373,157
2019-03-10 10:22:57,215791,2.0,7357507,29373,157
2018-12-01 07:42:25,3532,1.0,559118,29373,220
2018-12-24 08:00:14,255465,1.0,1965164,29373,220
2019-02-06 10:26:09,3532,1.0,4805165,29373,220
2019-02-08 15:53:27,2255,2.0,4987268,29373,220
2019-02-08 17:54:44,5470,2.0,4999125,29373,220
2019-03-12 14:36:39,3532,1.0,7545786,29373,220
2018-12-17 09:05:43,275,1.0,1541836,29373,14
2019-02-28 06:31:52,1940,5.0,6464692,29373,313
2018-12-01 10:20:08,7301,1.0,574328,29373,111
2019-02-18 16:12:15,375266,2.0,5735285,29373,111
2019-03-11 11:01:14,12529,1.0,7442890,29373,111
2019-01-24 17:08:12,5470,2.0,3963666,29373,126
2019-03-13 08:25:13,20422,1.0,7584248,29373,187
2019-01-12 14:06:09,97087,2.0,3166516,29373,292
2018-11-22 05:44:25,9465,1.0,1337,29373,157
2018-11-27 06:24:40,209674,1.0,308083,29373,157
2018-11-27 09:18:34,218344,1.0,319182,29373,157
2018-11-30 16:44:42,1058,1.0,544443,29373,157
2018-12-03 08:55:46,272,1.0,682605,29373,157
2018-12-03 14:25:24,126837,4.0,711813,29373,157
2018-12-05 08:28:46,255465,2.0,804246,29373,157
2018-12-08 07:43:56,16218,2.0,991283,29373,157
2018-12-09 13:22:59,272,1.0,1080915,29373,157
2018-12-09 13:38:37,207078,2.0,1082262,29373,157
2018-12-10 05:49:21,209674,1.0,1102749,29373,157
2018-12-10 10:07:44,302635,1.0,1122528,29373,157
2018-12-13 11:32:35,207078,1.0,1311431,29373,157
2018-12-14 11:48:05,272,2.0,1375734,29373,157
2018-12-18 08:47:29,279520,1.0,1601754,29373,157
2018-12-21 16:32:11,302635,1.0,1830892,29373,157
2018-12-21 17:23:09,207078,1.0,1834684,29373,157
2018-12-29 05:48:26,275,2.0,2293977,29373,157
2019-01-02 09:53:38,635,2.0,2567126,29373,157
2019-01-07 10:29:50,14711,1.0,2842533,29373,157
2019-01-09 05:40:41,275,2.0,2933390,29373,157
2019-01-14 11:49:10,272,1.0,3277218,29373,157
2019-01-16 10:39:34,56598,1.0,3400830,29373,157
2019-01-21 12:35:48,272,1.0,3738175,29373,157
2019-01-23 15:01:39,231279,1.0,3884570,29373,157
2019-01-27 17:23:58,207078,1.0,4158555,29373,157
2019-02-03 12:07:54,272,1.0,4611536,29373,157
2019-02-04 06:33:30,9465,1.0,4644595,29373,157
2019-02-04 12:41:48,209674,1.0,4678198,29373,157
2019-02-05 09:44:30,1058,1.0,4730050,29373,157
2019-02-06 09:33:53,272,2.0,4799790,29373,157
2019-02-07 10:57:14,14711,2.0,4879978,29373,157
2019-02-08 09:34:00,3031,1.0,4944357,29373,157
2019-02-11 09:15:56,272,1.0,5161064,29373,157
2019-02-11 11:53:35,218344,1.0,5177329,29373,157
2019-02-13 06:58:22,375733,1.0,5296801,29373,157
2019-02-13 09:11:38,272,2.0,5307564,29373,157
2019-02-13 14:25:40,388586,2.0,5338544,29373,157
2019-02-18 09:20:12,272,1.0,5691284,29373,157
2019-02-19 15:41:03,8299,1.0,5806056,29373,157
2019-02-20 16:23:12,340857,2.0,5887282,29373,157
2019-02-21 10:12:48,275,2.0,5924454,29373,157
2019-02-26 10:35:26,272,2.0,6319525,29373,157
2019-02-28 08:34:45,684,1.0,6474985,29373,157
2019-03-01 04:56:35,9465,2.0,6545832,29373,157
2019-03-01 10:32:10,395865,1.0,6574829,29373,157
2019-03-03 08:34:45,56598,1.0,6734009,29373,157
2019-03-14 15:58:52,340857,2.0,7713508,29373,157
2018-11-22 05:44:25,9465,1.0,1337,29373,217
2018-12-14 08:47:08,15374,1.0,1359541,29373,217
2018-12-14 08:48:45,233053,1.0,1359685,29373,217
2018-12-14 09:25:18,8060,1.0,1363004,29373,217
2018-12-25 05:45:16,9465,1.0,2024016,29373,217
2019-01-04 09:07:03,24230,1.0,2660506,29373,217
2019-01-24 16:26:19,279520,1.0,3960178,29373,217
2019-01-30 11:16:33,279520,1.0,4329755,29373,217
2019-02-03 14:40:37,279520,1.0,4624848,29373,217
2019-02-04 06:30:24,283778,1.0,4644465,29373,217
2019-02-19 05:32:07,9465,1.0,5749208,29373,217
2019-03-01 18:30:37,241511,2.0,6631722,29373,217
2019-03-04 16:59:25,275,1.0,6875538,29373,217
2019-03-16 12:30:29,224113,1.0,7861240,29373,217
2019-03-05 17:12:38,323942,2.0,6962725,29373,126
2019-03-11 17:06:26,6227,1.0,7487494,29373,126
2018-11-30 09:06:13,190032,1.0,501315,29373,256
2019-01-12 13:33:33,7059,2.0,3163444,29373,256
2019-01-14 11:19:13,26804,1.0,3274914,29373,256
2019-01-30 15:11:39,421,1.0,4353090,29373,256
2019-02-03 13:56:26,7850,1.0,4620982,29373,256
2019-02-17 10:52:55,20591,1.0,5628076,29373,256
2018-12-06 16:19:51,181745,1.0,907990,29373,40
2018-11-23 15:14:30,738,3.0,108913,29373,230
2019-02-27 08:16:55,2149,1.0,6388133,29373,230
2019-03-01 15:16:18,738,2.0,6609547,29373,230
2019-03-06 10:12:19,5701,1.0,6999647,29373,64
2019-02-26 16:19:01,5470,1.0,6356854,29373,9
2019-02-26 16:31:42,16759,1.0,6358449,29373,9
2019-02-15 12:34:39,123031,1.0,5481661,29373,126
2019-03-07 09:50:32,310711,1.0,7092306,29373,21
2018-12-06 16:34:24,5470,1.0,909279,29373,292
2019-02-24 10:36:27,209674,1.0,6164893,29373,31
2018-12-03 11:15:11,12745,1.0,696085,29373,73
2019-03-03 10:44:50,59059,1.0,6750563,29373,73
2019-02-10 12:01:07,9988,2.0,5108326,29373,31
2019-02-21 06:33:06,255465,1.0,5903843,29373,31
2019-01-10 10:22:38,6870,1.0,3012957,29373,308
2019-03-04 07:04:06,5882,1.0,6805427,29373,308
2019-03-06 10:40:15,1374,1.0,7002980,29373,308
2019-03-06 11:46:02,6227,1.0,7009886,29373,308
2019-03-07 06:14:43,309948,1.0,7066418,29373,308
2019-03-07 09:30:26,3721,1.0,7089460,29373,308
2018-12-04 15:13:55,13907,2.0,778415,29373,73
2018-12-30 12:17:43,32568,1.0,2414659,29373,43
2019-02-15 12:59:29,11761,1.0,5484057,29373,150
2019-02-18 12:43:30,11761,1.0,5711229,29373,150
2019-02-19 06:25:03,46,1.0,5751389,29373,150
2019-02-21 06:33:06,255465,1.0,5903843,29373,150
2019-01-28 12:27:39,45,1.0,4199014,29373,96
2019-02-21 07:41:15,14545,1.0,5908368,29373,96
2018-11-30 12:19:15,2368,1.0,518132,29373,116
2019-03-11 16:02:19,7429,1.0,7479786,29373,116
2018-12-22 14:14:00,36920,2.0,1882625,29373,191
2018-11-23 06:06:24,9988,1.0,63030,29373,105
2018-11-29 10:17:05,45,1.0,446219,29373,105
2018-11-30 06:46:01,210927,1.0,491668,29373,105
2018-12-16 10:02:46,45,1.0,1489415,29373,105
2018-12-17 07:40:42,210927,1.0,1533827,29373,105
2018-12-20 11:52:06,233053,1.0,1742208,29373,105
2019-01-16 09:32:12,45,1.0,3394509,29373,105
2019-01-24 11:20:49,15232,1.0,3929803,29373,105
2019-02-01 08:39:52,45,1.0,4452777,29373,105
2019-02-02 08:49:08,45,1.0,4525773,29373,105
2019-02-13 10:08:34,45,1.0,5313688,29373,105
2019-03-03 10:56:13,45,1.0,6751934,29373,105
2019-03-03 11:23:16,204547,1.0,6755099,29373,105
2019-03-07 06:47:15,210927,2.0,7068959,29373,105
2019-03-07 09:30:26,3721,1.0,7089460,29373,105
2018-12-17 13:57:16,2596,1.0,1566925,29373,123
2018-12-26 11:18:08,5882,1.0,2113856,29373,123
2019-01-26 17:14:57,14800,1.0,4098854,29373,123
2019-02-01 07:50:58,233053,1.0,4448753,29373,123
2019-02-05 10:59:20,216801,1.0,4737071,29373,123
2019-03-12 18:10:29,207078,1.0,7568629,29373,123
2019-03-18 21:16:39,9239,2.0,8045168,29373,123
2019-03-02 18:25:21,2361,1.0,6717690,29373,147
2019-03-09 14:07:23,2361,1.0,7304663,29373,147
2018-12-19 10:42:42,1880,1.0,1675001,29373,209
2018-12-19 12:50:22,256,1.0,1684927,29373,209
2018-12-20 11:52:06,233053,1.0,1742208,29373,209
2018-12-23 12:19:56,52981,1.0,1930202,29373,209
2018-12-25 14:21:46,245871,1.0,2064396,29373,209
2018-12-26 11:18:08,5882,1.0,2113856,29373,209
2018-12-27 09:35:34,3489,3.0,2170183,29373,209
2019-01-15 14:17:19,256,1.0,3353224,29373,209
2019-02-27 09:21:41,15232,1.0,6395384,29373,209
2019-03-04 18:28:01,4268,5.0,6882741,29373,209
2019-03-06 11:07:20,137297,1.0,7005904,29373,209
2019-03-08 13:58:36,119131,1.0,7225748,29373,209
2019-01-14 11:56:34,346578,1.0,3277770,29373,187
2019-01-08 16:03:08,10166,1.0,2923400,29373,57
2019-02-05 15:23:57,14800,1.0,4763851,29373,259
2019-02-27 15:58:38,3532,1.0,6442840,29373,259
2018-12-05 15:09:04,2915,1.0,839090,29373,147
2018-11-22 12:16:22,215791,1.0,28657,29373,214
2018-11-29 15:25:03,215791,1.0,473134,29373,214
2018-12-21 09:42:21,179528,1.0,1793602,29373,214
2018-12-31 10:52:02,310711,1.0,2497372,29373,214
2018-12-11 10:03:05,309948,2.0,1182092,29373,69
2018-12-13 07:44:39,309948,2.0,1292671,29373,69
2018-12-17 10:58:27,309948,1.0,1553048,29373,69
2019-03-18 10:32:36,309948,1.0,7996137,29373,69
2018-11-28 10:20:59,226186,1.0,385878,29373,256
2018-12-01 14:16:05,7850,1.0,596333,29373,256
2019-01-27 10:54:35,5882,1.0,4127664,29373,256
2019-02-08 17:48:57,207078,1.0,4998730,29373,256
2019-02-14 17:21:10,421,1.0,5436174,29373,256
2019-02-16 12:55:11,7850,1.0,5568190,29373,256
2019-02-22 13:20:12,36920,1.0,6026355,29373,256
2019-02-27 17:28:52,320359,1.0,6453353,29373,256
2019-03-01 12:13:04,20591,1.0,6585488,29373,256
2019-03-02 14:38:04,78664,2.0,6696148,29373,256
2019-03-09 09:55:37,56598,1.0,7276489,29373,256
2019-03-10 12:58:11,207078,1.0,7375349,29373,256
2018-12-15 14:15:24,227664,1.0,1454864,29373,104
2018-12-22 15:00:01,169914,1.0,1886209,29373,104
2018-11-22 11:18:27,233053,2.0,24413,29373,292
2018-12-20 11:52:06,233053,2.0,1742208,29373,292
2019-01-18 11:18:33,233053,2.0,3536685,29373,292
2019-02-11 16:02:10,254726,1.0,5204385,29373,292
2019-02-14 10:56:08,233053,2.0,5393767,29373,292
2019-02-23 13:08:40,254726,1.0,6112629,29373,292
2019-03-01 09:43:58,168631,2.0,6569139,29373,292
2019-02-15 12:01:54,302635,1.0,5478507,29373,126
2019-01-28 14:11:04,2596,2.0,4208191,29373,69
2018-12-03 21:45:41,154735,1.0,733333,29373,105
2018-12-27 22:06:58,154735,1.0,2220135,29373,105
2018-11-29 08:10:58,185,1.0,435263,29373,217
2019-02-20 12:13:35,185,2.0,5858046,29373,217
2019-03-06 11:07:20,137297,2.0,7005904,29373,217
2019-03-01 13:39:54,3200,1.0,6595201,29373,110
2018-11-23 11:23:50,20591,1.0,87007,29373,104
2018-11-25 13:42:08,191022,1.0,223357,29373,104
2018-11-29 11:28:18,20591,1.0,451832,29373,104
2018-12-06 06:50:48,210927,1.0,860012,29373,104
2018-12-08 13:52:14,179528,1.0,1026018,29373,104
2018-12-13 13:03:19,2596,1.0,1318408,29373,104
2018-12-14 11:42:46,20591,1.0,1375239,29373,104
2018-12-16 14:02:34,36920,2.0,1509853,29373,104
2018-12-17 07:40:42,210927,1.0,1533827,29373,104
2018-12-17 11:25:54,20591,1.0,1555168,29373,104
2018-12-28 09:08:48,15036,1.0,2236790,29373,104
2019-01-09 07:46:13,210927,1.0,2938323,29373,104
2019-01-24 15:40:59,328067,1.0,3955560,29373,104
2019-02-03 14:59:25,4268,1.0,4626378,29373,104
2019-02-04 15:21:20,635,1.0,4695107,29373,104
2019-02-12 13:46:05,179528,1.0,5259864,29373,104
2019-03-01 15:19:43,3148,1.0,6610053,29373,104
2019-03-05 07:07:13,210927,1.0,6894847,29373,104
2019-03-08 15:12:04,209674,1.0,7233355,29373,104
2019-01-19 12:41:48,224113,1.0,3616535,29373,147
2018-11-25 14:04:17,259730,1.0,225145,29373,161
2019-02-12 15:20:58,7059,1.0,5272341,29373,161
2019-02-21 15:40:15,224113,1.0,5960238,29373,161
2018-12-04 10:16:59,54610,2.0,752519,29373,292
2018-12-05 10:12:33,54610,3.0,813359,29373,292
2018-12-06 11:44:20,116270,2.0,882630,29373,292
2018-12-07 08:18:40,54610,1.0,927607,29373,292
2018-12-09 08:14:57,15036,3.0,1053513,29373,292
2018-12-12 05:47:43,9988,2.0,1226111,29373,292
2018-12-14 16:21:03,221441,1.0,1401784,29373,292
2019-01-30 08:40:11,54610,2.0,4314691,29373,292
2019-02-01 07:39:03,54610,3.0,4447914,29373,292
2019-02-08 16:12:17,172334,1.0,4989405,29373,292
2019-01-13 11:46:53,2368,1.0,3214864,29373,43
2019-02-10 12:01:07,9988,2.0,5108326,29373,43
2018-12-29 12:00:41,10315,1.0,2329651,29373,148
2019-02-01 10:42:16,309948,1.0,4465178,29373,313
2019-02-04 10:05:00,309948,1.0,4665270,29373,313
2019-01-28 14:11:04,2596,1.0,4208191,29373,119
2019-03-13 07:57:44,233053,1.0,7581841,29373,119
2018-12-14 09:10:31,6484,1.0,1361602,29373,177
2019-03-08 15:12:04,209674,1.0,7233355,29373,268
2018-12-29 13:28:54,2596,1.0,2339221,29373,9
2019-02-28 11:32:53,15903,1.0,6494741,29373,220
2019-03-01 12:24:53,230777,1.0,6586534,29373,220
2019-03-04 10:38:36,14711,1.0,6830659,29373,220
2019-03-17 10:13:35,15903,1.0,7919516,29373,220
2018-12-06 16:34:24,5470,1.0,909279,29373,150
2019-01-16 07:59:09,1280,1.0,3386418,29373,150
2019-01-29 08:21:50,1280,2.0,4243664,29373,150
2019-02-04 08:33:22,279520,2.0,4654302,29373,150
2019-02-16 19:13:00,1374,1.0,5599951,29373,150
2019-03-12 10:33:34,6870,4.0,7522173,29373,150
2019-01-12 12:26:39,224113,1.0,3157160,29373,119
2019-01-26 13:01:05,224113,1.0,4078022,29373,119
2019-02-22 09:47:14,326,2.0,6002281,29373,119
2019-03-08 12:54:54,224113,1.0,7218805,29373,119
2018-12-17 13:47:43,256,4.0,1566084,29373,119
2019-01-19 12:41:48,224113,2.0,3616535,29373,119
2019-03-06 11:46:02,6227,1.0,7009886,29373,119
2019-03-08 12:54:54,224113,1.0,7218805,29373,119
2018-12-09 13:38:37,207078,1.0,1082262,29373,126
2019-03-10 12:58:11,207078,1.0,7375349,29373,126
2018-11-23 07:55:43,209674,1.0,68722,29373,105
2018-11-24 15:22:37,1374,1.0,174009,29373,105
2018-11-25 10:35:19,20591,1.0,207140,29373,105
2018-11-26 11:26:57,207078,1.0,269872,29373,105
2018-11-27 06:24:40,209674,1.0,308083,29373,105
2018-11-28 06:35:43,322155,1.0,369252,29373,105
2018-12-10 05:49:21,209674,1.0,1102749,29373,105
2018-12-15 09:35:37,684,1.0,1429417,29373,105
2018-12-19 06:21:51,209674,1.0,1654718,29373,105
2018-12-26 11:18:08,5882,1.0,2113856,29373,105
2018-12-30 09:08:31,1892,1.0,2385103,29373,105
2018-12-30 09:28:28,94,1.0,2388405,29373,105
2019-01-02 18:31:46,1374,1.0,2598683,29373,105
2019-01-09 07:46:13,210927,1.0,2938323,29373,105
2019-01-10 10:00:23,150150,1.0,3011006,29373,105
2019-01-10 16:07:21,216995,1.0,3044928,29373,105
2019-01-11 12:29:54,2370,1.0,3087292,29373,105
2019-01-12 10:09:41,20591,1.0,3143268,29373,105
2019-01-12 13:20:18,1374,1.0,3162189,29373,105
2019-01-15 10:24:23,5882,1.0,3333256,29373,105
2019-01-15 11:58:46,2370,1.0,3340939,29373,105
2019-01-17 05:42:13,9465,1.0,3446059,29373,105
2019-01-17 11:19:46,150150,1.0,3470383,29373,105
2019-01-22 17:36:12,2370,1.0,3833042,29373,105
2019-01-25 09:30:00,1374,1.0,3987069,29373,105
2019-01-27 10:54:35,5882,1.0,4127664,29373,105
2019-01-27 17:23:58,207078,1.0,4158555,29373,105
2019-01-28 17:31:00,2370,1.0,4228669,29373,105
2019-02-01 09:34:17,94,1.0,4458336,29373,105
2019-02-02 15:53:53,29790,1.0,4568383,29373,105
2019-02-04 05:45:10,26804,1.0,4642705,29373,105
2019-02-04 06:33:30,9465,1.0,4644595,29373,105
2019-02-05 18:56:34,1374,1.0,4781120,29373,105
2019-02-06 13:57:34,150150,1.0,4824565,29373,105
2019-02-08 17:48:57,207078,1.0,4998730,29373,105
2019-02-11 08:34:53,94,1.0,5155697,29373,105
2019-02-13 10:06:42,309948,1.0,5313496,29373,105
2019-02-13 15:28:36,207078,1.0,5347166,29373,105
2019-02-14 08:50:18,94,1.0,5380170,29373,105
2019-02-15 11:40:13,1058,1.0,5476360,29373,105
2019-02-17 11:21:42,94,1.0,5631105,29373,105
2019-02-25 17:59:16,1374,1.0,6287952,29373,105
2019-03-04 10:39:03,1374,1.0,6830705,29373,105
2019-03-04 17:31:24,2370,1.0,6878779,29373,105
2019-03-07 06:23:13,381874,1.0,7067018,29373,105
2019-03-10 12:58:11,207078,1.0,7375349,29373,105
2019-03-11 09:17:40,5882,1.0,7430293,29373,105
2019-03-11 16:58:28,275,1.0,7486690,29373,105
2019-03-12 18:10:29,207078,1.0,7568629,29373,105
2019-03-14 17:29:13,2370,1.0,7724024,29373,105
2019-03-15 10:52:52,29790,1.0,7762670,29373,105
2019-03-18 10:34:18,29790,1.0,7996302,29373,105
2019-03-18 13:37:04,209674,1.0,8012181,29373,105
2019-02-05 09:44:30,1058,1.0,4730050,29373,1
2019-02-05 15:09:58,7059,1.0,4762077,29373,1
2019-02-06 16:37:57,2255,1.0,4844010,29373,1
2019-02-07 13:55:26,2596,1.0,4895798,29373,1
2019-02-07 14:18:56,310711,1.0,4898511,29373,1
2019-02-08 15:40:40,119131,1.0,4985652,29373,1
2019-02-09 09:49:20,358490,1.0,5025535,29373,1
2019-02-22 09:45:10,275,1.0,6002020,29373,1
2019-03-12 16:27:31,7059,1.0,7559910,29373,1
2019-03-14 16:56:08,7059,1.0,7720696,29373,1
2019-03-11 11:29:03,26804,1.0,7445687,29373,148
2019-02-01 15:57:15,7059,1.0,4498452,29373,149
2019-02-11 13:44:59,185,1.0,5187394,29373,149
2019-02-12 11:06:36,5490,1.0,5245357,29373,70
2019-03-01 11:02:04,5490,1.0,6578173,29373,70
2018-11-26 08:17:10,7301,1.0,252262,29373,1
2018-11-26 11:17:29,4836,1.0,269220,29373,1
2018-11-26 11:26:57,207078,1.0,269872,29373,1
2018-12-11 12:05:33,4836,3.0,1191617,29373,1
2018-12-14 11:52:13,7301,1.0,1376075,29373,1
2018-12-16 14:02:34,36920,2.0,1509853,29373,1
2019-01-11 10:09:49,233053,1.0,3075535,29373,1
2019-01-24 11:34:58,4836,2.0,3930904,29373,1
2019-01-26 14:21:47,5057,1.0,4085302,29373,1
2019-01-27 11:02:15,36920,4.0,4128402,29373,1
2019-01-27 17:23:58,207078,1.0,4158555,29373,1
2019-01-28 10:09:23,15903,1.0,4187456,29373,1
2019-02-26 11:55:40,4836,4.0,6326466,29373,1
2019-02-28 11:32:53,15903,1.0,6494741,29373,1
2019-03-03 06:09:55,15374,1.0,6722814,29373,1
2019-03-11 16:02:19,7429,1.0,7479786,29373,116
2018-11-24 12:08:21,1892,1.0,157805,29373,69
2019-02-03 11:48:37,6072,1.0,4609751,29373,69
2018-11-23 11:23:50,20591,1.0,87007,29373,116
2018-11-23 16:23:24,12745,1.0,115628,29373,7
2018-12-02 11:37:03,25337,1.0,639341,29373,7
2018-12-09 12:34:14,2596,1.0,1076901,29373,7
2018-12-16 17:45:33,10277,1.0,1523421,29373,7
2018-12-29 10:25:47,14711,1.0,2319124,29373,7
2018-12-30 18:58:46,209674,2.0,2454534,29373,7
2019-02-20 15:28:32,7059,1.0,5880366,29373,7
2019-02-21 11:24:20,4836,1.0,5931410,29373,92
2019-02-25 18:49:51,6227,1.0,6290607,29373,92
2019-03-06 11:46:02,6227,1.0,7009886,29373,92
2019-02-21 10:12:48,275,1.0,5924454,29373,161
2018-11-24 08:39:08,2361,1.0,137346,29373,148
2018-12-10 10:07:07,216037,1.0,1122471,29373,274
2018-11-29 08:10:58,185,1.0,435263,29373,187
2018-11-22 11:18:27,233053,1.0,24413,29373,9
2018-12-27 05:40:40,9465,1.0,2153559,29373,14
2018-12-06 14:45:45,172823,1.0,898456,29373,96
2019-01-15 11:53:50,94,1.0,3340552,29373,96
2019-03-01 11:02:04,5490,1.0,6578173,29373,96
2019-03-07 07:24:10,203824,1.0,7072562,29373,96
2018-12-31 11:33:16,36920,3.0,2503280,29373,9
2019-01-22 07:58:50,308550,1.0,3779259,29373,9
2019-02-26 17:28:17,78664,1.0,6364383,29373,9
2018-12-01 12:38:46,342507,1.0,587688,29373,177
2018-12-06 15:34:05,23801,1.0,903683,29373,177
2019-01-24 16:49:44,207078,1.0,3962281,29373,177
2018-12-11 12:05:33,4836,1.0,1191617,29373,69
2019-02-07 11:34:55,346578,1.0,4883235,29373,69
2019-02-14 11:45:00,346578,1.0,5398220,29373,69
2019-02-26 11:55:40,4836,1.0,6326466,29373,69
2019-03-14 11:41:34,20591,1.0,7682165,29373,69
2019-02-02 11:38:24,3537,1.0,4544506,29373,192
2019-02-09 12:30:41,388586,1.0,5043259,29373,192
2019-01-22 14:36:05,279740,1.0,3815197,29373,43
2018-12-09 12:34:14,2596,2.0,1076901,29373,69
2018-12-11 13:58:19,2596,2.0,1200668,29373,69
2019-01-23 13:40:15,2596,2.0,3875240,29373,69
2019-02-17 13:20:00,2596,2.0,5643338,29373,69
2019-02-19 13:59:27,2596,2.0,5792269,29373,69
2018-12-14 08:48:45,233053,2.0,1359685,29373,292
2019-02-19 19:13:50,254726,1.0,5822573,29373,292
2019-02-23 13:08:40,254726,1.0,6112629,29373,292
2019-02-22 08:07:31,255465,1.0,5990721,29373,292
2018-12-20 05:55:53,255465,1.0,1716640,29373,214
2019-01-09 05:40:41,275,1.0,2933390,29373,214
2019-01-28 06:53:24,255465,1.0,4167669,29373,214
2019-02-12 06:29:44,14545,1.0,5221328,29373,214
2019-02-21 06:33:06,255465,1.0,5903843,29373,214
2019-02-22 09:45:10,275,1.0,6002020,29373,214
2019-02-23 08:21:04,14545,1.0,6078780,29373,214
2018-11-30 13:14:38,256,1.0,522837,29373,172
2018-12-01 12:38:46,342507,1.0,587688,29373,3
2019-01-24 07:24:41,381874,1.0,3909348,29373,3
2018-11-29 14:04:52,32568,1.0,464324,29373,209
2019-01-25 08:21:05,288426,2.0,3980385,29373,209
2018-12-06 21:09:00,167357,1.0,918341,29373,283
2018-12-29 11:16:13,46,1.0,2324863,29373,283
2019-01-15 10:24:23,5882,1.0,3333256,29373,283
2019-01-02 13:47:15,179528,1.0,2584666,29373,7
2019-02-22 14:10:09,8084,1.0,6032950,29373,7
2019-02-26 12:56:44,179528,1.0,6331177,29373,7
2019-01-20 14:02:49,279520,1.0,3683668,29373,128
2019-01-27 17:23:58,207078,1.0,4158555,29373,128
2019-03-10 09:57:03,279520,1.0,7354275,29373,128
2018-12-10 09:30:14,9276,1.0,1118583,29373,176
2019-01-07 10:29:50,14711,1.0,2842533,29373,176
2019-03-03 10:44:50,59059,1.0,6750563,29373,176
2019-03-11 10:38:54,14711,1.0,7440575,29373,176
2018-12-14 08:48:45,233053,2.0,1359685,29373,292
2019-02-14 10:56:08,233053,2.0,5393767,29373,292
2019-03-05 06:44:46,255465,2.0,6893308,29373,292
2019-02-06 08:19:40,13088,1.0,4792544,29373,69
2018-12-10 05:49:21,209674,1.0,1102749,29373,115
2019-02-24 10:36:27,209674,1.0,6164893,29373,115
2018-11-30 17:22:15,259730,2.0,547265,29373,48
2018-12-22 15:26:06,7850,2.0,1888130,29373,48
2019-01-23 06:32:47,308550,2.0,3840894,29373,48
2019-03-02 11:32:47,7850,2.0,6675090,29373,48
2018-11-23 11:24:38,1280,1.0,87090,29373,105
2018-11-30 10:24:06,56598,1.0,508708,29373,105
2018-12-05 13:31:05,56598,1.0,829101,29373,105
2018-12-08 07:43:07,1280,1.0,991215,29373,105
2018-12-10 12:28:47,56598,1.0,1133129,29373,105
2018-12-11 12:00:53,56598,1.0,1191275,29373,105
2018-12-13 17:43:30,4522,1.0,1343682,29373,105
